name,price,brand,codigo de barra
 MARY BOSQUES KIT COLORACION Nº 3 CASTAÑO OSCURO ,387.57,MARY BOSQUES,
 MARY BOSQUES KIT COLORACION Nº 10.31 BEIGE ,387.57,MARY BOSQUES,
 MARY BOSQUES KIT COLORACION Nº 10.1 RUBIO PLATINO ,387.57,MARY BOSQUES,
 MARY BOSQUES KIT COLORACION Nº 1 NEGRO ,387.57,MARY BOSQUES,
 LIMONADA ROGE SANADROG ADULTO x 80 gs ,387,SANADROG,
 MAS POSA JABON  304 ,385.53,MAS,
 TAPON OIDOS ESPUMA EXPANDIBLES SOFT CON CORDON ,385.36,OTOSAN,
 AZUFRE EN BARRA FUREY CAJITA x 6 u ,385,FUREY,
 ALCOHOL IODADO TABLADA x 100 cc. ,384.22,TABLADA,
 ALGABO ENJUAGUE BUCAL ARTIC MENTHOL x 500 ml ,380.67,ALGABO,
 DISWALD PINZA DEPILAR PLATEADA x 1 u (1931) ,380.55,DISWALD,
 AGUA OXIGENADA SANADROG 10v x LITRO ,380,SANADROG,
 CHAPOTEANDO BABERO GRANDE PULPO ,379.26,CHAPOTEANDO,
 CHAPOTEANDO BABERO GRANDE PEZ CON MOÑO ,379.26,CHAPOTEANDO,
 CHAPOTEANDO BABERO GRANDE BALLENA ,379.26,CHAPOTEANDO,
 ACEITE VERDE TABLADA x 125 cc ,377.69,TABLADA,
 O2+ TIJERA MANICURIA INDIVIDUAL (8016) ,374.07,O2+,
 MAS PIEDRA POMEZ GRANDE  279 ,373.88,MAS,
 JESSAMY PERFILADOR NAVAJIN CEJAS DAMA x 3 unid. N21 ,370.52,JESSAMY,
 SACALECHE BEBEFANTITOS PLASTICO EN CAJA ,370,BEBEFANTITOS,
 NONISEC APOSITOS INCONTINENCIA LEVE x 10 unid. ,369.81,NONISEC,
 JACTANS ESMALTE UÑAS 3D VIOLETA 688/011 ,369.22,JACTANS,
 JACTANS ESMALTE UÑAS 3D ROSA Y NEGRO 688/010 ,369.22,JACTANS,
 JACTANS ESMALTE UÑAS 3D ROJO 688/009 ,369.22,JACTANS,
 JACTANS ESMALTE UÑAS 3D PLATA 688 ,369.22,JACTANS,
 JACTANS ESMALTE UÑAS 3D ORO 688/008 ,369.22,JACTANS,
 JACTANS ESMALTE UÑAS 3D AZUL 688/012 ,369.22,JACTANS,
 VENDA YESO FRAGUADO RAPIDO 15 CM X 4 MT ,367.99,GEDOS,
 ALGABO CONTROL CREMA PARA PEINAR KERATINA x 300 ml ,366.57,ALGABO,
 BAJALENGUA MADERA CRERICOT ADULTO  x 100 u ,365.41,CLERICOT,
 BAJALENGUA MADERA CLERICOT INFANTIL x 100 u ,365.41,CLERICOT,
 PEINE OYONNAX N: 7 (RULERO) ,364,OYONNAX,
 PEINE OYONNAX N: 6 (CABALLERO) ,364,OYONNAX,
 PEINE FUREY N: 7 (RULERO) ,364,FUREY,
 REPUESTO TENSIOMETRO ANEROIDE PERA GOMA ,361.55,REPUESTO SERVICE,
 JESSAMY PEINE NAVAJA CON UNA HOJA DE AFEITAR ,361.1,JESSAMY,
 BOLSA COLETORA.ORINA EUROMIX K206 AMBULATORIA N3B x 750 ml. ,360,EUROMIX,
 JACTANS CORRECTOR DE ESMALTES PARA UÑAS 563 ,355.54,JACTANS,
 GLICERINA TABLADA x  100 grs ,355.19,TABLADA,
 VENDA ELASTICA DEPORTIVA FUREY x  7 cm ,352,FUREY,
 ACEITE TIPO ALMENDRAS DULCE FUREY x 125 cc ,351.44,FUREY,
 CHAPOTEANDO BABERO FORMA GOTITA PULPO ,351.04,CHAPOTEANDO,
 CHAPOTEANDO BABERO FORMA GOTITA PEZ CON MOÑO ,351.04,CHAPOTEANDO,
 BABERO CHAPOTEANDO FORMA GOTITA BALLENA ,351.04,CHAPOTEANDO,
 MAS LIMA BLOCK  126 ,350.47,MAS,
 O2+ SET DE MANICURA BLISTER 3 PIEZAS (0072) ,350.3,O2+,
 REPUESTO TENSIOMETRO ANEROIDE MANGA (TELA) ,350,REPUESTO SERVICE,
 CHAPOTEANDO ESPONJA INFANTIL PULPO ROJO ,350,CHAPOTEANDO,
 CHAPOTEANDO ESPONJA INFANTIL PEZ VERDE ,350,CHAPOTEANDO,
 CHAPOTEANDO ESPONJA INFANTIL ESTRELLA ROSA ,350,CHAPOTEANDO,
 CHAPOTEANDO ESPONJA INFANTIL ESTRELLA CELESTE ,350,CHAPOTEANDO,
 CHAPOTEANDO ESPONJA INFANTIL ESTRELLA AMARILLO ,350,CHAPOTEANDO,
 CHAPOTEANDO ESPONJA INFANTIL BALLENA AZUL ,350,CHAPOTEANDO,
 BICARBONATO DE SODIO DROGAL CAJA x 250 gr ,350,DROGAL,
 CREMA CON ALOE VERA FUREY  x 180 grs ,346,FUREY,
 ALGABO QUITAESMALTE CON DOSIFICADOR SPRAY x 120 ml ,345.42,ALGABO,
 GLUCOSA PURA ORAL EN POLVO TABLADA x 75 grs. ,345.26,TABLADA,
 OTOWIL MASCARA FACIAL PEEL OFF x 25 gr. ,343.11,OTOWIL,
 JACTANS DELINEADOR LAPIZ MADERA NEGRO 605 ,341.86,JACTANS,
 JACTANS DELINEADOR LAPIZ  LABIAL MADERA CHOCOLATE 605/004 ,341.86,JACTANS,
 JACTANS DELINEADOR LABIAL LAPIZ MADERA ROJO 605/013 ,341.86,JACTANS,
 JACTANS DELINEADOR LABIAL LAPIZ MADERA RAISIN 605/009 ,341.86,JACTANS,
 JACTANS DELINEADOR LABIAL LAPIZ MADERA PINK 605/012 ,341.86,JACTANS,
 JACTANS DELINEADOR LABIAL LAPIZ MADERA BURGUNDY 605/003 ,341.86,JACTANS,
 MAS LIMA ESMERIL XG x 10  227 ,340.17,MAS,
 PAPAGAYO PLASTICO FEMENINO VERTICE ,340,VERTICE,
 PAPAGAYO PLASTICO ,340,VERTICE,
 BARBIJO PEDIATRICO TRIPLE CAPA CON ELASTICO PADEMED x 25 u ,338,PADEMED,
 AGUA OXIGENADA FUREY 10 VOLUMEN x 500 cc ,337.81,FUREY,
 MANGO BISTURI DUKE N.3 (10 AL 15) ,336,,
 PERA DE GOMA FUREY No.  0 ,335,FUREY,
 CHAPOTEANDO FECULA x 200 grs ,334.14,CHAPOTEANDO,
 ALGABO MEN ESPUMA DE AFEITAR x 200 ml ,332.73,ALGABO,
 GASA EN CAJA FUREY N.5 20x20  8 SOBRES DE  4 TROZOS ,332.1,FUREY,
 GASA EN CAJA FUREY N.5 10x10  10 SOBRES DE 16 TROZOS ,332.1,FUREY,
 ALGABO POMPONES DE ALGODON x 50 u. ,331.32,ALGABO,
 CHAPOTEANDO ASPIRADOR DE CAUCHO NATURAL  EN CAJA ,330,CHAPOTEANDO,
 ESPEJO REDONDO CARTERA CHICO (ARTICULO 0530) ,329.13,,
 MAS LIMA BLOCK 3 USOS  109 ,328.8,MAS,
 JACTANS PAPELITOS QUITA GRASITUD 744 ,328.18,JACTANS,
 JACTANS ESMALTE UÑAS NEON VIOLETA 638/006 ,328.18,JACTANS,
 JACTANS ESMALTE UÑAS NEON VERDE 638/004 ,328.18,JACTANS,
 JACTANS ESMALTE UÑAS NEON ROJO 638/002 ,328.18,JACTANS,
 JACTANS ESMALTE UÑAS NEON CORAL 638/003 ,328.18,JACTANS,
 JACTANS ESMALTE UÑAS NEON BLANCO 638/001 ,328.18,JACTANS,
 JACTANS ESMALTE UÑAS NEON AQUAMARINE 638/005 ,328.18,JACTANS,
 JACTANS ESMALTE LUZ NEGRA 205 ,328.18,JACTANS,
 ALGABO SHAMPOO REFRESCANTE DETOX x 930 ml ,324.28,ALGABO,
 ALGABO SHAMPOO MANZANILLA Y MAGNOLIA BRILLO x 930 ml ,324.28,ALGABO,
 ALGABO SHAMPOO COCO Y LECHE SUAVIDAD x 930 ml ,324.28,ALGABO,
 ALGABO ACONDICIONADOR REFRESCANTE DETOX x 930 ml ,324.28,ALGABO,
 ALGABO ACONDICIONADOR MANZANILLA Y MAGNOLIA BRILLOx 930 ml ,324.28,ALGABO,
 ALGABO ACONDICIONADOR COCO Y LECHE SUAVIDAD x 930 ml ,324.28,ALGABO,
 GARLOPIN CALLOS REPUESTO x 10 u  G100 ,323.42,,
 GLICERINA SANADROG x 100 grs ,320,SANADROG,
 CHAPOTEANDO CARTON x 6 u CINTA PORTA CHUPETE ROSA ,320,CHAPOTEANDO,
 CHAPOTEANDO CARTON x 6 u CINTA PORTA CHUPETE CELESTE ,320,CHAPOTEANDO,
 MS KDENT CEPILLO PLEGABLE  802 ,318.87,MAS,
 MAS KDENT CEPILLO TRAVEL KIDS  805 ,318.87,MAS,
 MAS KDENT CEPILLO TRAVEL  801 ,318.87,MAS,
 ALGABO CONTROL DISCOS DESMAQUILLANTES x 80 unid. ,317.23,ALGABO,
 DERMOGREEN SHAMPOO CON MOLECULAS DE KERATINA x 350 ml. ,315.63,,
 DERMOGREEN SHAMPOO CON ACEITE DE ARGAN x 350 ml. ,315.63,,
" VENDA ADHERENTE FLEX HIPOALERGIC (TIPO COBAN)  5 cm x 4,5 mts. ",314.14,HIPOALERGIC,
 ACEITE DE RICINO TABLADA  x 40 cc ,313.53,TABLADA,
 CHAPOTEANDO LINIMENTO OLEO CALCAREO x 250 cc ,312.52,CHAPOTEANDO,
 AGUJA NEOJET 40x8  21G x 1 1/2 CAJA x 100u. ,309,NEOJET,
 AGUJA NEOJET 25x8  21G x 1 CAJA x 100 u. ,309,NEOJET,
 AGUJA NEOJET 13x4  27G x 1/2 CAJA x 100u. ,309,NEOJET,
 REPUESTO NEBULIZADOR PISTON PIPETA DE ASPIRAR ,308.77,REPUESTO SERVICE,
 MAS BROCHE GRANDE  147 ,306.22,MAS,
 BABYLOOK TOALLITAS HUMEDAS MANZANILLA  x 70 u ,305.03,BABY LOOK,
 BABYLOOK TOALLITAS HUMEDAS ALOE VERA  x 70 u ,305.03,BABY LOOK,
 VENDA ELASTICA DEPORTIVA FUREY x  5 cm ,304,FUREY,
 ALGABO SHAMPOO SANDIA DULCE x 350 ml ,303.13,ALGABO,
 ALGABO SHAMPOO MELOCOTON/DURAZNO x 350 ml ,303.13,ALGABO,
 ALGABO SHAMPOO CHICLE x 350 ml ,303.13,ALGABO,
 ALGABO QUITAESMALTE EXPRESS x 75 ml ,303.13,ALGABO,
 ALGABO ACONDICIONADOR SANDIA DULCE x 350 ml ,303.13,ALGABO,
 CHAPOTEANDO CEPILLO LIMPIA MAMADERA ROSA ,300,CHAPOTEANDO,
 CHAPOTEANDO CEPILLO LIMPIA MAMADERA CELESTE ,300,CHAPOTEANDO,
 CHAPOTEANDO CEPILLO LIMPIA MAMADERA BLANCO ,300,CHAPOTEANDO,
 HIPOALERGIC APOSITO FILM 6 cm x 7cm x 3 unid ,298.12,HIPOALERGIC,
 VASELINA MEDICINAL  FUREY x  125 cc ,297,FUREY,
 CERA CAPILAR ANTI FRIZZ GALAPAGOS x 30 grs ,296.63,GALAPAGOS,
 ALGABO JABON LIQUIDO ANTIBACTERIAL x 300 ml ,296.08,ALGABO,
 ALG GEL DUCHA COCO Y MIEL x 350 ml ,296.08,ALGABO,
 TALCO MENTOLADO SANADROG x 100 gr ,296,SANADROG,
 REGATON N. 25 (MULETAS DE MADERA) ,295.66,ANTARES,
 REGATON N. 22 (MULETAS DE ALUMINIO) ,295.66,ANTARES,
 MS BROCHE CHICO 148 ,294.97,MAS,
 MAS UÑAS POSTIZAS  52 ,294.97,MAS,
 JESSAMY GORRA PARA DUCHA PASTORA  G22 ,293.59,JESSAMY,
 O2+ LIMA DE 7 PASOS 18 cm (0485) ,291.65,O2+,
 APOSITO POST PARTO DONCELLA x 10u ,291.46,DONCELLA,
 MAS ESPONJA DESMAQUILLANTE  156 ,290.07,MAS,
 HIPOALERGIC APOSITO PROTECTOR PLASTICO SURTIDO x 30 unid. ,288.81,HIPOALERGIC,
 COLECTOR ORINA AS PEDIATRICO x 10 UNIDADES ,288,AS,
 OTOWIL DR. WIL PIOJICIDA SOBRE x 25 grs. ,283.14,OTOWIL,
 BIALCOHOL MEDICINAL 96% PORTA x  500 ml ,282,PORTA,
 DERMOGREEN CREMA MANOS SUAVIDAD Y NUTRICION x 160 grs. ,280.08,,
 DERMOGREEN CREMA MANOS HUMECTACION TOTAL x 160 grs. ,280.08,,
 PERFILADOR NAVAJIN DE CEJAS DAMA x 1 u. (9101) ,277.1,DISWALD,
 O2+ CORTA UÑAS INDIVIDUAL (8047) ,276.87,O2+,
 MAS BROCHE ESTAMPADO x 1 149 ,275.54,MAS,
 MAS GOMITAS BABY x 12  151 ,274.86,MAS,
 BIALCOHOL GEL C/GLICERINA DOSIFICADOR PORTA x  250 ml ,273.06,PORTA,
 ALGABO POLVO DESODORANTE PIES TALQUERA x 200 grs. ,267.88,ALGABO,
 JESSAMY ESCOFINA DOBLE FAZ MANGO ACRILICO (E1003) ,266.9,JESSAMY,
 LIMA ESMERIL N. 17 X 12 U ,265.99,,
 VENDA YESO FRAGUADO RAPIDO 10 CM X 4 MT ,264.5,GEDOS,
 GEL EFECTO HUMEDO FUREY x 250 gr AZUL ,260,FUREY,
 O2+ SET DE 3 LIMAS ANIMAL PRINT (0461) ,259.95,O2+,
 O2+ SET DE 3 LIMAS ANIMAL PRINT (0041) ,259.95,O2+,
 JESSAMY GORRA PARA DUCHA LISA G00185 ,257.48,JESSAMY,
 CLORURO DE MAGNESIO DROGAL  POTE x 100 gr ,257,DROGAL,
 MAMADERA FUREY VIDRIO JUGO TETINA LATEX x 75 cc ,256,FUREY,
 O2+ GORRA DE BAÑO (1000) ,255.2,O2+,
 BIALCOHOL GEL NEUTRO DOYPACK PORTA x  250 ml ,253.12,PORTA,
 ALGODON DONCELLA x 140 gr. ,252.82,DONCELLA,
 MAS SEPARADOR DE DEDOS   284 ,250.48,MAS,
 MARY BOSQUES CREMA COLORANTE FANTASIA VIOLETA x 47 gr. ,248.38,MARY BOSQUES,
 MARY BOSQUES CREMA COLORANTE FANTASIA VERDE x 47 gr. ,248.38,MARY BOSQUES,
 MARY BOSQUES CREMA COLORANTE FANTASIA TURQUESA x 47 gr. ,248.38,MARY BOSQUES,
 MARY BOSQUES CREMA COLORANTE FANTASIA ROSA x 47 gr. ,248.38,MARY BOSQUES,
 MARY BOSQUES CREMA COLORANTE FANTASIA ROJO x 47 gr. ,248.38,MARY BOSQUES,
 MARY BOSQUES CREMA COLORANTE FANTASIA NARANJA x 47 gr. ,248.38,MARY BOSQUES,
 MARY BOSQUES CREMA COLORANTE FANTASIA MAGENTA x 47 gr. ,248.38,MARY BOSQUES,
 MARY BOSQUES CREMA COLORANTE FANTASIA GRIS ACERO x 47 gr. ,248.38,MARY BOSQUES,
 MARY BOSQUES CREMA COLORANTE FANTASIA AZUL x 47 gr. ,248.38,MARY BOSQUES,
 GLUCOSA PURA ORAL EN POLVO SANADROG x 75 grs. ,248,SANADROG,
 AGUA OXIGENADA SANADROG 10v x 500 cc ,248,SANADROG,
 DERMOGREEN CREMA MANOS ANTIBACTERIAL CON KARITE x 60 grs. ,246.19,,
 VASELINA SOLIDA SANADROG POTE x  60 grs ,246,SANADROG,
 MAS BOL PARA TINTURA  98 ,245.11,MAS,
 JESSAMY GORRA PARA DUCHA CRISTAL  G24 ,244.92,JESSAMY,
 PARCHE OCULAR HIPOALERGIC ADULTO  x 5 u ,243.76,HIPOALERGIC,
 PLANTILLAS SIN ARCO FUREY No 45 ,243,FUREY,
 PLANTILLAS SIN ARCO FUREY No 44 ,243,FUREY,
 PLANTILLAS SIN ARCO FUREY No 42/43 ,243,FUREY,
 PLANTILLAS SIN ARCO FUREY No 40/41 ,243,FUREY,
 PLANTILLAS SIN ARCO FUREY No 38/39 ,243,FUREY,
 PLANTILLAS SIN ARCO FUREY No 36/37 ,243,FUREY,
 PLANTILLAS SIN ARCO FUREY No 35 ,243,FUREY,
 PLANTILLAS SIN ARCO FUREY No 34 ,243,FUREY,
 SHOCK NUTRITIVO CAPILAR GALAPAGOS x 35cc ,242.76,GALAPAGOS,
 BICARBONATO DE SODIO FUREY POTE x 100 gr ,242,FUREY,
 DERMOGREEN SHAMPOO PEDICULICIDA CON PALO AMARGO ZAPPING x 125 ml ,239.61,,
 BARBIJO TRIPLE CAPA CON ELASTICO PADEMED CELESTE x 25 u ,238,PADEMED,
 ALGABO JABON LIQUIDO FRUTOS DEL BOSQUE x 300 ml ,236.86,ALGABO,
 ALGABO JABON LIQUIDO FLOWER MIX x 300 ml ,236.86,ALGABO,
 ALGABO JABON LIQUIDO CREAM x 300 ml ,236.86,ALGABO,
 ALGABO JABON LIQUIDO COCO Y VAINILLA x 300 ml ,236.86,ALGABO,
 ALGABO JABON LIQUIDO CITRUS SPLASH x 300 ml ,236.86,ALGABO,
 ALGABO HISOPO x 100 u. POTE CILINDRICO ,234.04,ALGABO,
 PEINE BEBE COLOR x 6 unidades ,232.2,Sin Marca,
 MARY BOSQUES POLVO DECOLORANTE x 30 gr ,230.05,MARY BOSQUES,
 JESSAMY GORRA PARA DUCHA FLOREADO G512 ,229.22,JESSAMY,
 BIALCOHOL 70º PORTA x 500 ml ,228.74,PORTA,
 VASELINA SOLIDA FUREY POTE x  30 grs ,228,FUREY,
" REGATON N. 19 (BASTONES, ELEVADOR INODORO, ANDADORES, TRIPODE) ",226.06,ANTARES,
 REGATON N. 16 (BASTON CUADRUPLE) ,226.06,ANTARES,
 GUANTE EXFOLIANTE LISO LP ART.790 ,226,,
 AGUA PURIFICADA DESMINERALIZADA TABLADA x litro ,221.83,TABLADA,
 ALGABO TALCO VIOLETS TALQUERA x 250 grs ,218.53,ALGABO,
 ALGABO TALCO FLORAL TALQUERA x 250 grs ,218.53,ALGABO,
 CEPILLO PARA UÑAS ,217.8,Sin Marca,
 PEINE OYONNAX N: 2 (BOLSILLO) ,217.72,OYONNAX,
 PEINE OYONNAX N: 1 (BOLSILLO) ,217.72,OYONNAX,
 ANILINA YACOLOR FRIO/CALOR x 30 grs VIOLETA ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs VICUÑA ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs VERDE OSCURO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs VERDE NILO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs VERDE CLARO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs SOLFERINO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs RUBI ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs ROSA PALIDO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs ROSA ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs ROJO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs PURPURA ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs PUNZO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs ORANGE ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs NEGRO AZABACHE ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs MARRON OSCURO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs MARRON COBRE ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs MARRON CLARO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs LILA ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs GRIS PERLA ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs GRIS OSCURO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs GRANATE ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs CELESTE ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs BORDEAUX ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs AZUL MARINO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs AZUL ELECTRICO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs AZUL CIELO ,217,YA COLOR,
 ANILINA YACOLOR FRIO/CALOR x 30 grs AMARILLO ,217,YA COLOR,
 DERMOGREEN HISOPO POTE RIGIDO REDONDO x 100 u. ,215.5,,
 JESSAMY CORTA UÑAS CHICO BLISTER J608 ,212.14,JESSAMY,
 CEPILLO DENTAL ADULTO PLASTICO RECICLADO CONCIENCIA (0269) ,211.8,CONCIENCIA,
 ACEITE TIPO ALMENDRAS DULCE FUREY x  40 cc ,210.4,FUREY,
 ALGABO TALCO PERFUMADO BOLSA x 400 grs ,210.07,ALGABO,
 CHAPOTEANDO TETINA SILICONA BOCA ANCHA ANTIDERRAME ,207,CHAPOTEANDO,
 O2+ LIMAS FOSFOROS LUCKY Y GREEN 2 cajas x 6 u. (0539) ,206.59,O2+,
 AGUA OXIGENADA FUREY 10 VOLUMEN x 250 cc ,206.13,FUREY,
" KIT CEPILLO ENDOCERVICAL, GUANTE LATEX, ESPECULO, ESPATULA DE AIRE ",204.63,Sin Marca,
 JESSAMY PIEDRA POMEZ GRANDE     P1707 ,202.53,C Y T,
 MB OLEO DE KERATINA Y ARGAN x 10 ml. ,202.35,MARY BOSQUES,
 PARCHE OCULAR HIPOALERGIC PEDIATRICO  x 5 u ,199.09,HIPOALERGIC,
 PLANTILLAS SIN ARCO FUREY No 20 ,197,FUREY,
 PLANTILLAS SIN ARCO FUREY No 19 ,197,FUREY,
 PLANTILLAS SIN ARCO FUREY No 18 ,197,FUREY,
 DERMOGREEN CREMA MANOS HIDRATACION PROLONGADA CON ACEITE DE ALMENDRAS x 60 grs. ,195.81,,
 ALGABO QUITAESMALTE x 100cc PROFESIONAL XTREME ,194.57,ALGABO,
 ALGABO QUITAESMALTE x 100cc BLACK PROFESIONAL ,194.57,ALGABO,
 DERMOGREEN QUITAESMALTE SUAVIZANTE CON ACEITE DE ARGAN x 120 ml ,194.07,,
 DERMOGREEN QUITAESMALTE REPARADOR CON KERATINA x 120 ml ,194.07,,
 ESPONJA DE BAÑO REDONDA LABRADA BICOLOR (ARTICULO 250) ,194,,
 CHAPOTEANDO BOLSA DE REGALO VACIA ,190,CHAPOTEANDO,
 JESSAMY LIMA SAPHIRO DIAMANTADA MANGO CAREY 7 (L7) ,188.4,JESSAMY,
 MAS SAPITO GRANDE  168 ,186.03,MAS,
 BICARBONATO DE SODIO DROGAL  CAJA x  100 gr ,184,DROGAL,
 PAÑUELO TISSUE FUREY  x 6 u. EXTRA SUAVE 116 ,181.9,FUREY,
 ALGABO POLVO DESODORANTE PIES TALQUERA x 100 grs. ,181.88,ALGABO,
 JESSAMY GORRA PARA DUCHA LISA G522 ,180.55,JESSAMY,
 JESSAMY GORRA PARA DUCHA LISA G21 ,180.55,JESSAMY,
 PAÑUELOS FUREY EXTRA SUAVE CAJA x 75 u ,179.45,FUREY,
 ESPONJA MASAJE POM POM TELA TEJIDA LP ART.1000 ,176,,
 VENDA CAMBRIC FUREY (Mod 2) 20 cm.x UNIDAD ,175,FUREY,
 GUANTE AFELPADO MEDIANO ,175,DISMAR,
 GUANTE AFELPADO GRANDE ,175,DISMAR,
 BIALCOHOL MEDICINAL 96% PORTA x  250 ml ,171,PORTA,
 REPUESTO NEBULIZADOR PISTON FILTRO AIRE N.28 x 1u. ,168.3,REPUESTO SERVICE,
 SONDA FOLEY DE LATEX 2 VIAS EPIC N°20 BALON 5 ,166,EPIC,
 SONDA FOLEY DE LATEX 2 VIAS EPIC N°18 BALON 5 ,166,EPIC,
 SONDA FOLEY DE LATEX 2 VIAS EPIC N°16 BALON 5 ,166,EPIC,
 SONDA FOLEY DE LATEX 2 VIAS EPIC N°14 BALON 5 ,166,EPIC,
 ALCOHOL BORICADO SANADROG x 100 cc ,166,SANADROG,
 CREMA OXIGENADA FUREY 30 VOLUMEN x 100 cc.HIERBA ,165.86,FUREY,
 JESSAMY PIEDRA POMEZ RECTA CON CORDON (P1010) ,164.85,C Y T,
 JESSAMY ESCOFINA DE METAL ,164.85,JESSAMY,
 BAÑO DE KERATINA Y SILICONAS GALAPAGOS x 30g ,164.1,GALAPAGOS,
 CEPILLO DENTAL IBC20085 INFANTIL UNICORNIO (0085) ,163.53,IBC,
 CREMA OXIGENADA FUREY 20 VOLUMEN x 100 cc.HIERBA ,163.4,FUREY,
 JESSAMY JABONERA PLASTICA IMPORTADA ,163.28,JESSAMY,
 AGUA OXIGENADA SANADROG 10v x 250 cc ,163,SANADROG,
 MAS SAPITO CHICO  169 ,161.05,MAS,
 ALGABO QUITAESMALTE x 100cc KERATINA ,159.32,ALGABO,
 ALGABO QUITAESMALTE x 100cc HUMECTANTE ,159.32,ALGABO,
 ALGABO QUITAESMALTE x 100cc FORTALECEDOR ,159.32,ALGABO,
 CREMA OXIGENADA FUREY 30 VOLUMEN x 100 cc ,159.3,FUREY,
 CREMA OXIGENADA FUREY 20 VOLUMEN x 100 cc ,157.76,FUREY,
 BAÑO DE SEDA CON ALMENDRA GALAPAGOS x 30g ,157.45,GALAPAGOS,
 TOALLA HIGIENICA DONCELLA POCKET CON ALAS NOCTURNAS x 8 u. ,157.32,DONCELLA,
 JACTANS PEEL OFF MASCARA PARA UÑAS 633 ,157.28,JACTANS,
 ESPONJA DE BAÑO HUESO ANATOMICA (ARTICULO 800) ,156,,
 ALGABO POLVO DESODORANTE PIES TALQUERA x  60 grs. ,155.09,ALGABO,
 BAÑO DE SEDA CON SILICONA GALAPAGOS x 30g ,154.24,GALAPAGOS,
 MAS GOMITAS GRUESAS NEGRAS x 4  155 ,152.56,MAS,
 TEST DE EMBARAZO DEFINE ,149,DEFINE,
 MARY BOSQUES PALTA EN CREMA CAPILAR x 20 gr. ,146.67,MARY BOSQUES,
 MARY BOSQUES CREMA DE COCO CON ACEITE DE COCO Y ALMENDRAS SOBRE x 20 gr. ,146.67,MARY BOSQUES,
 ALGABO TALCO PERFUMADO BOLSA x 200 grs ,146.63,ALGABO,
 MB LIFTING EN CREMA SOBRE x 20 grs. ,144.5,MARY BOSQUES,
 MAS CLIPS CORTO RUBIO x 12  115 ,143.97,MAS,
 MAS CLIPS CORTO NEGRO x 12  114 ,143.97,MAS,
 MARY BOSQUES RUBIOS TOTALES x 20 gr. ,143.56,MARY BOSQUES,
 AGUA OXIGENADA TABLADA 50 VOLUMEN x 100 cc ,142.95,TABLADA,
 CEPILLO DENTAL IBC5017 ADULTO RECICLADO (0429) ,141.72,IBC,
 JESSAMY LIMA SAPHIRO DIAMANTADA MANGO CAREY 6 (L6) ,141.3,JESSAMY,
 ALGABO JABON LIQUIDO GREEN TEA x 300 ml ,141.13,ALGABO,
 MARY BOSQUES 60 SEGUNDOS REPARADOR DIARIO x 20 gr. ,140.9,MARY BOSQUES,
 PLATO TRES DIVISIONES VIOLETA ,139.45,Sin Marca,
 PLATO TRES DIVISIONES VERDE ,139.45,Sin Marca,
 PLATO TRES DIVISIONES ROSA ,139.45,Sin Marca,
 PLATO TRES DIVISIONES CELESTE ,139.45,Sin Marca,
 JACTANS STICKERS PARA FRANCESITAS 806 ,136.66,JACTANS,
 BOLSA COLECTORA ORINA EUROMIX K207 N1A x 2000 ml. ,136,EUROMIX,
 MARY BOSQUES SHOCK ACIDO SOBRE x 20 grs. ,134.95,MARY BOSQUES,
 CORTA UÑAS FUREY BOLSITA CHICO C1777 ,133.84,FUREY,
 MARY BOSQUES 3 MINUTOS REPARADOR INTENSIVO x  20 gr. ,132.72,MARY BOSQUES,
 MARY BOSQUES CREMA ARGAN REGENARACION CAPILAR CON CELULAS MADRE x 20 gr. ,131.6,MARY BOSQUES,
